objID,run,rerun,camcol,field,obj,type,ra,dec,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z
582093500493071624,756,20,3,756,1288,6,229.029436,-0.129572,22.873,21.681,21.271,21.107,21.009,0.32,0.05,0.053,0.071,0.238
582093500493071625,756,20,3,756,1289,3,229.027955,-0.1303,23.097,21.271,20.975,20.632,20.878,0.488,0.046,0.053,0.062,0.288
582093500493071630,756,20,3,756,1294,6,229.024528,-0.129201,23.725,22.542,22.203,22.218,21.953,0.585,0.1,0.116,0.185,0.483
582093500493071632,756,20,3,756,1296,6,229.029183,-0.134372,23.05,22.762,22.241,21.906,21.719,0.345,0.114,0.114,0.134,0.387
582093500493071657,756,20,3,756,1321,6,229.023947,-0.136615,21.604,20.616,20.214,19.944,19.923,0.117,0.023,0.024,0.028,0.1
582093500493071658,756,20,3,756,1322,6,229.022817,-0.136719,23.011,22.24,21.691,21.578,21.507,0.358,0.079,0.076,0.108,0.362
582093500493071670,756,20,3,756,1334,6,229.026679,-0.085884,21.746,19.421,18.289,17.787,17.532,0.127,0.011,6.775E-3,6.536E-3,0.015
582093500493071671,756,20,3,756,1335,6,229.033194,-0.089246,20.536,19.032,18.421,18.165,18.05,0.051,8.775E-3,7.313E-3,8.122E-3,0.022
582093500493071672,756,20,3,756,1336,6,229.026107,-0.08488,22.051,21.002,20.649,20.502,20.441,0.174,0.032,0.034,0.046,0.16
582093500493071673,756,20,3,756,1337,6,229.025588,-0.087182,21.963,21.11,20.744,20.673,20.408,0.153,0.033,0.035,0.05,0.146
582093500493071674,756,20,3,756,1338,6,229.028784,-0.086966,22.236,21.143,20.832,20.747,20.581,0.188,0.033,0.037,0.052,0.165
582093500493071675,756,20,3,756,1339,6,229.030265,-0.086935,22.071,21.293,20.85,20.721,20.579,0.172,0.038,0.039,0.053,0.175
582093500493071676,756,20,3,756,1340,3,229.034454,-0.089941,23.112,21.795,20.719,20.267,19.721,0.538,0.075,0.047,0.05,0.117
582093500493071677,756,20,3,756,1341,6,229.031102,-0.08898,22.764,22.05,21.534,21.286,21.106,0.293,0.068,0.067,0.084,0.261
582093500493071678,756,20,3,756,1342,6,229.027465,-0.087402,22.686,22.278,21.921,21.734,21.053,0.291,0.086,0.097,0.131,0.267
582093500493071679,756,20,3,756,1343,6,229.03367,-0.088108,23.869,22.755,22.385,21.934,22.005,0.621,0.116,0.132,0.139,0.492
582093500493071680,756,20,3,756,1344,6,229.031815,-0.087524,25.39,23.449,22.519,22.469,22.404,0.603,0.205,0.147,0.221,0.565
582093500493071712,756,20,3,756,1376,6,229.03238,-0.092422,21.609,19.246,18.19,17.788,17.594,0.114,9.837E-3,6.434E-3,6.53E-3,0.016
582093500493071713,756,20,3,756,1377,6,229.032464,-0.091878,22.334,20.868,20.439,20.283,20.604,0.206,0.029,0.03,0.038,0.169
582093500493071714,756,20,3,756,1378,6,229.031572,-0.091049,22.009,20.874,20.484,20.325,20.429,0.156,0.027,0.028,0.036,0.143
582093500493071715,756,20,3,756,1379,6,229.031006,-0.092641,22.337,21.308,21.032,20.791,20.99,0.2,0.037,0.042,0.052,0.225
582093500493071764,756,20,3,756,1428,6,229.034988,-0.12407,21.735,20.605,20.198,20.051,20.027,0.125,0.022,0.023,0.029,0.102
582093500493071765,756,20,3,756,1429,6,229.03616,-0.12485,24.379,22.553,22.019,21.95,21.288,0.835,0.109,0.107,0.159,0.328
582093500493071776,756,20,3,756,1440,3,229.035587,-0.098352,21.62,20.728,20.34,20.151,19.989,0.146,0.031,0.032,0.041,0.134
582093500493071778,756,20,3,756,1442,6,229.036192,-0.116256,21.631,20.502,20.119,19.961,19.835,0.118,0.021,0.022,0.028,0.091
582093500493071779,756,20,3,756,1443,6,229.037426,-0.116065,21.837,20.661,20.25,20.131,20.043,0.134,0.023,0.023,0.031,0.102
582093500493071780,756,20,3,756,1444,6,229.040345,-0.114587,21.578,20.768,20.383,20.27,20.171,0.11,0.025,0.026,0.035,0.117
582093500493071781,756,20,3,756,1445,6,229.037754,-0.11469,23.762,21.994,21.551,21.565,22.259,0.585,0.062,0.065,0.102,0.543
582093500493071782,756,20,3,756,1446,6,229.038305,-0.114657,23.205,22.187,21.72,21.739,21.053,0.393,0.072,0.073,0.116,0.232
582093500493071783,756,20,3,756,1447,6,229.042274,-0.114243,23.284,21.849,21.545,21.461,20.956,0.451,0.059,0.068,0.099,0.237
582093500493071784,756,20,3,756,1448,6,229.039587,-0.11641,23.502,22.552,21.94,21.867,21.506,0.488,0.097,0.088,0.129,0.331
582093500493071785,756,20,3,756,1449,6,229.039154,-0.11615,23.095,22.172,21.937,21.6,22.313,0.382,0.074,0.093,0.109,0.574
582093500493071787,756,20,3,756,1451,6,229.042023,-0.11509,23.334,22.691,22.126,21.918,21.976,0.436,0.107,0.103,0.135,0.453
582093500493071788,756,20,3,756,1452,6,229.040602,-0.113843,24.598,23.01,22.39,22.156,21.624,0.811,0.152,0.141,0.18,0.396
582093500493071789,756,20,3,756,1453,6,229.039041,-0.113275,23.803,23.044,22.626,22.255,21.495,0.589,0.145,0.16,0.183,0.331
582093500493071805,756,20,3,756,1469,6,229.038833,-0.103164,21.802,20.822,20.579,20.385,20.319,0.135,0.027,0.031,0.039,0.134
582093500493071806,756,20,3,756,1470,6,229.039802,-0.102198,22.506,21.651,21.318,20.988,21.036,0.235,0.048,0.054,0.063,0.239
582093500493071808,756,20,3,756,1472,6,229.039482,-0.123865,21.657,20.456,19.965,19.767,19.716,0.12,0.021,0.02,0.024,0.082
582093500493071809,756,20,3,756,1473,6,229.038997,-0.122172,21.967,21.087,20.744,20.623,20.618,0.15,0.031,0.034,0.046,0.17
582093500493071810,756,20,3,756,1474,6,229.038457,-0.124214,23.818,23.469,22.534,22.732,21.611,0.595,0.203,0.146,0.268,0.359
582093500493071818,756,20,3,756,1482,6,229.041333,-0.110757,20.683,19.278,18.655,18.386,18.325,0.056,9.928E-3,8.288E-3,9.172E-3,0.027
582093500493071819,756,20,3,756,1483,6,229.04029,-0.109898,21.635,20.517,20.015,19.845,19.902,0.116,0.021,0.02,0.025,0.093
582093500493071820,756,20,3,756,1484,6,229.042049,-0.109577,22.915,22.397,22.11,21.8,21.768,0.336,0.09,0.109,0.131,0.435
582093500493071821,756,20,3,756,1485,3,229.043025,-0.109554,24.388,22.774,22.299,22.128,22.545,1.252,0.198,0.207,0.285,1.065
582093500493071837,756,20,3,756,1501,6,229.03998,-0.093198,24.325,22.416,21.825,21.397,20.704,0.923,0.105,0.1,0.109,0.22
582093500493071838,756,20,3,756,1502,3,229.040737,-0.095298,24.339,22.929,22.534,22.383,22.467,0.805,0.146,0.163,0.226,0.641
582093500493071849,756,20,3,756,1513,6,229.043699,-0.111806,22.176,20.997,20.689,20.459,20.614,0.177,0.03,0.032,0.04,0.166
582093500493071855,756,20,3,756,1519,6,229.044106,-0.106132,21.892,20.844,20.555,20.411,20.235,0.142,0.027,0.03,0.039,0.124
582093500493071856,756,20,3,756,1520,6,229.043403,-0.105064,22.807,22.039,21.654,21.854,21.514,0.31,0.068,0.075,0.14,0.367
582093500493071857,756,20,3,756,1521,6,229.041807,-0.105555,22.994,22.577,22.154,22.041,21.636,0.334,0.097,0.105,0.149,0.361
582093500493072359,756,20,3,756,2023,6,228.985921,-0.099238,22.176,21.341,21.002,20.83,21.032,0.179,0.038,0.042,0.055,0.238
582093500493072360,756,20,3,756,2024,6,228.986459,-0.100132,22.316,21.41,21.006,20.724,20.59,0.201,0.04,0.042,0.051,0.165
582093500493072361,756,20,3,756,2025,6,228.987703,-0.109645,22.182,21.569,21.206,21.18,20.864,0.176,0.045,0.049,0.073,0.202
582093500493072411,756,20,3,756,2075,6,229.00543,-0.080008,22.79,21.353,20.954,20.829,20.655,0.287,0.037,0.039,0.053,0.166
582093500493072412,756,20,3,756,2076,6,229.002797,-0.079747,22.465,21.576,21.218,21.106,21.189,0.23,0.046,0.05,0.071,0.274
582093500493072413,756,20,3,756,2077,6,229.00294,-0.081424,22.186,21.494,21.288,21.034,20.785,0.19,0.045,0.056,0.07,0.207
582093500493072414,756,20,3,756,2078,6,229.004672,-0.079407,23.54,21.889,21.443,21.412,20.903,0.604,0.067,0.07,0.107,0.254
582093500493072415,756,20,3,756,2079,3,229.001193,-0.081794,23.213,22.906,22.493,21.791,21.699,0.495,0.163,0.179,0.155,0.493
582093500493072416,756,20,3,756,2080,6,229.006507,-0.080822,24.242,22.997,22.687,22.369,21.169,0.711,0.138,0.166,0.199,0.254
582093500493072468,756,20,3,756,2132,3,229.017842,-0.08365,22.536,21.485,21.231,21.145,21.152,0.282,0.049,0.059,0.086,0.319
582093500493072469,756,20,3,756,2133,6,229.018564,-0.08375,24.469,22.523,22.12,22.143,21.903,0.756,0.095,0.104,0.165,0.436
582093500493072470,756,20,3,756,2134,6,229.018616,-0.083118,23.429,22.702,22.015,21.934,22.447,0.512,0.121,0.104,0.153,0.634
582093500493072479,756,20,3,756,2143,6,229.021784,-0.079599,22.218,21.146,20.78,20.709,20.548,0.183,0.033,0.035,0.049,0.157
582093500493072480,756,20,3,756,2144,3,229.022705,-0.079777,23.458,23.025,22.118,22.062,21.512,0.604,0.186,0.133,0.2,0.442
582093500493072481,756,20,3,756,2145,6,229.026403,-0.134546,22.47,21.893,21.504,21.36,21.506,0.228,0.058,0.064,0.087,0.352
582093500493072500,756,20,3,756,2164,3,229.034883,-0.117719,21.961,20.927,20.545,20.369,20.092,0.198,0.036,0.039,0.052,0.155
582093500493072501,756,20,3,756,2165,6,229.036853,-0.120433,22.661,21.895,21.524,21.28,21.082,0.289,0.064,0.071,0.09,0.28
582093500493072502,756,20,3,756,2166,6,229.035176,-0.11913,23.655,22.057,21.722,21.552,21.295,0.534,0.064,0.073,0.098,0.282
582093500493072503,756,20,3,756,2167,6,229.036558,-0.121866,23.038,22.267,22.094,21.934,21.769,0.379,0.083,0.111,0.152,0.449
582093500493072504,756,20,3,756,2168,6,229.037368,-0.123263,23.971,22.917,22.504,22.208,21.851,0.639,0.129,0.142,0.173,0.418
582093500493072505,756,20,3,756,2169,6,229.034706,-0.120109,24.736,23.17,22.647,22.074,21.862,0.813,0.174,0.177,0.17,0.47
582093500493072506,756,20,3,756,2170,6,229.035802,-0.119888,25.11,23.299,22.709,22.352,22.395,0.696,0.181,0.173,0.203,0.575
582093500493072523,756,20,3,756,2187,6,229.042775,-0.107662,22.119,21.194,20.854,20.668,20.64,0.17,0.034,0.037,0.048,0.17
582093500493072524,756,20,3,756,2188,3,229.042869,-0.117121,22.006,20.808,20.458,20.394,20.609,0.204,0.032,0.035,0.051,0.233
582093500493072991,756,20,3,756,2655,6,228.984304,-0.110194,23.003,22.225,22.068,21.857,21.395,0.388,0.086,0.115,0.152,0.368
582093500493072995,756,20,3,756,2659,6,228.984452,-0.10789,24.863,22.766,22.337,22.217,22.301,0.727,0.114,0.122,0.174,0.532
582093500493073009,756,20,3,756,2673,6,228.984605,-0.114663,23.621,22.521,21.979,21.617,22.585,0.535,0.095,0.093,0.106,0.598
582093500493073010,756,20,3,756,2674,6,228.983696,-0.115681,23.55,22.562,22.1,21.948,21.223,0.499,0.097,0.101,0.14,0.267
582093500493073011,756,20,3,756,2675,6,228.985671,-0.114663,23.243,22.692,22.104,22.589,21.328,0.498,0.136,0.128,0.309,0.378
582093500493073012,756,20,3,756,2676,3,228.985238,-0.113165,23.139,23.035,22.152,22.057,22.858,0.471,0.18,0.133,0.198,0.779
582093500493073014,756,20,3,756,2678,6,228.986093,-0.106381,24.77,22.983,22.386,22.779,23.061,0.766,0.141,0.132,0.288,0.599
582093500493073023,756,20,3,756,2687,6,228.987886,-0.107271,25.656,23.111,21.677,20.267,19.613,0.533,0.165,0.075,0.036,0.074
582093500493073044,756,20,3,756,2708,3,228.990594,-0.122831,23.394,23.169,22.429,22.782,21.991,0.456,0.166,0.136,0.284,0.469
582093500493073050,756,20,3,756,2714,6,228.989927,-0.102184,23.387,22.295,22.064,21.818,21.527,0.493,0.084,0.107,0.137,0.377
582093500493073051,756,20,3,756,2715,6,228.990293,-0.101033,23.998,23.035,22.444,22.25,22.295,0.647,0.144,0.135,0.18,0.53
582093500493073061,756,20,3,756,2725,3,228.99133,-0.130367,23.869,22.786,22.191,21.626,21.502,0.847,0.164,0.153,0.15,0.489
582093500493073062,756,20,3,756,2726,6,228.992714,-0.131386,24.169,23.437,24.067,23.345,23.115,0.689,0.193,0.463,0.426,0.573
582093500493073093,756,20,3,756,2757,3,228.998791,-0.083075,22.336,21.004,20.629,20.484,20.495,0.304,0.042,0.045,0.063,0.24
582093500493073119,756,20,3,756,2783,6,229.003209,-0.133376,22.878,21.98,21.724,21.545,21.236,0.313,0.062,0.076,0.101,0.281
582093500493073120,756,20,3,756,2784,6,229.003698,-0.13594,23.608,22.129,21.781,21.407,21.044,0.532,0.069,0.079,0.089,0.238
582093500493073139,756,20,3,756,2803,6,229.005887,-0.13853,25.745,23.224,22.432,22.651,22.907,0.529,0.189,0.154,0.29,0.696
582093500493073158,756,20,3,756,2822,6,229.006516,-0.13126,22.886,22.283,21.808,21.542,21.099,0.321,0.081,0.082,0.103,0.254
582093500493073159,756,20,3,756,2823,6,229.00804,-0.131573,23.477,22.969,22.607,22.191,21.61,0.498,0.142,0.164,0.18,0.383
582093500493073169,756,20,3,756,2833,6,229.008622,-0.085086,24.922,23.342,22.928,22.314,22.893,0.738,0.188,0.208,0.196,0.613
582093500493073175,756,20,3,756,2839,6,229.010548,-0.080921,22.639,21.329,20.992,20.803,20.727,0.256,0.037,0.041,0.053,0.18
582093500493073176,756,20,3,756,2840,6,229.009967,-0.081822,24.435,22.722,22.159,22.253,21.315,0.795,0.12,0.114,0.196,0.314
582093500493073187,756,20,3,756,2851,6,229.011439,-0.131556,22.725,21.92,21.512,21.426,22.82,0.31,0.066,0.071,0.104,0.725
582093500493073190,756,20,3,756,2854,3,229.01255,-0.131763,24.763,25.029,24.034,23.203,20.645,0.87,0.564,0.554,0.466,0.2
582093500493073199,756,20,3,756,2863,6,229.013231,-0.0812,24.402,22.818,22.349,22.074,21.838,0.988,0.16,0.168,0.212,0.581
582093500493073216,756,20,3,756,2880,6,229.015493,-0.080523,23.517,22.393,22.054,21.713,21.736,0.557,0.096,0.11,0.13,0.456
582093500493073236,756,20,3,756,2900,3,229.018966,-0.078162,25.784,22.983,22.233,21.375,21.016,0.547,0.165,0.136,0.103,0.276
582093500493073244,756,20,3,756,2908,3,229.019133,-0.138653,23.245,22.485,21.848,21.598,21.73,0.442,0.1,0.09,0.114,0.445
582093500493073246,756,20,3,756,2910,3,229.020079,-0.138469,23.991,22.88,22.276,22.487,21.618,0.794,0.155,0.145,0.275,0.459
582093500493073256,756,20,3,756,2920,3,229.0214,-0.135758,22.567,21.639,21.198,20.998,20.909,0.295,0.057,0.06,0.08,0.274
582093500493073272,756,20,3,756,2936,3,229.023711,-0.134034,24.513,22.812,22.837,22.31,21.832,0.915,0.14,0.234,0.235,0.526
582093500493073295,756,20,3,756,2959,6,229.026096,-0.080299,24.104,22.955,22.361,21.992,21.43,0.675,0.134,0.126,0.143,0.31
582093500493073298,756,20,3,756,2962,6,229.026504,-0.131565,23.821,22.859,22.38,22.147,21.938,0.585,0.123,0.128,0.164,0.446
582093500493073305,756,20,3,756,2969,6,229.027184,-0.081778,22.815,21.325,20.893,20.972,20.944,0.298,0.038,0.038,0.062,0.219
582093500493073306,756,20,3,756,2970,6,229.027597,-0.081192,22.973,21.97,21.768,21.767,21.049,0.348,0.064,0.081,0.127,0.249
582093500493073315,756,20,3,756,2979,3,229.028555,-0.091103,23.495,22.246,21.772,21.646,21.699,0.566,0.088,0.091,0.128,0.465
582093500493073364,756,20,3,756,3028,3,229.03415,-0.096546,22.738,21.688,21.181,21.065,21.018,0.344,0.06,0.06,0.085,0.304
582093500493073376,756,20,3,756,3040,6,229.036069,-0.113524,23.609,22.333,21.988,21.844,21.662,0.539,0.083,0.095,0.132,0.386
582093500493073379,756,20,3,756,3043,6,229.037199,-0.094666,25.29,23.208,23.045,22.333,21.744,0.712,0.185,0.259,0.223,0.458
582093500493073391,756,20,3,756,3055,6,229.03785,-0.095165,23.994,22.601,21.928,22.174,21.128,0.759,0.117,0.102,0.201,0.295
582093500493073392,756,20,3,756,3056,6,229.037911,-0.092043,22.829,22.257,21.708,21.656,21.654,0.31,0.079,0.076,0.114,0.392
582093500493073394,756,20,3,756,3058,3,229.036457,-0.08837,23.08,21.984,21.354,21.403,21.556,0.501,0.084,0.076,0.126,0.513
582093500493073402,756,20,3,756,3066,3,229.03847,-0.119552,24.198,23.163,22.214,22.398,21.02,0.822,0.189,0.131,0.243,0.272
582093500493073432,756,20,3,756,3096,6,229.041774,-0.102629,23.179,22.849,22.277,22.042,21.466,0.404,0.13,0.125,0.16,0.343
582093500493073793,756,20,3,756,3457,6,228.992455,-0.122341,25.559,23.707,22.695,22.893,21.36,0.557,0.258,0.176,0.324,0.316
582093500493073812,756,20,3,756,3476,3,229.015386,-0.13795,23.433,23.068,21.985,22.106,23.548,0.824,0.267,0.169,0.301,0.957
582093500493073827,756,20,3,756,3491,3,229.0333,-0.120936,24.598,23.487,22.262,22.919,22.258,0.985,0.3,0.179,0.449,0.74
582093500493070464,756,20,3,756,128,6,228.970514,-0.099409,18.767,17.68,17.876,18.042,18.167,0.017,4.551E-3,5.497E-3,7.497E-3,0.024
582093500493070468,756,20,3,756,132,6,228.969821,-0.101427,21.947,20.497,20.112,19.971,19.936,0.15,0.021,0.021,0.028,0.096
582093500493070470,756,20,3,756,134,6,228.971398,-0.100369,22.345,21.626,21.212,21.065,20.997,0.202,0.047,0.049,0.067,0.229
582093500493070489,756,20,3,756,153,6,228.9783,-0.115289,19.314,17.722,17.03,16.716,16.561,0.023,4.779E-3,3.949E-3,4.079E-3,8.824E-3
582093500493070492,756,20,3,756,156,6,228.979112,-0.086592,19.432,17.957,17.396,17.188,17.089,0.025,5.163E-3,4.407E-3,4.85E-3,0.012
582093500493070493,756,20,3,756,157,6,228.977373,-0.087933,23.73,22.544,21.844,21.767,21.744,0.583,0.097,0.083,0.121,0.404
582093500493070499,756,20,3,756,163,6,228.978418,-0.102248,21.908,20.759,20.418,20.219,20.259,0.14,0.025,0.026,0.033,0.119
582093500493070500,756,20,3,756,164,6,228.976127,-0.102291,21.668,20.84,20.458,20.409,20.376,0.121,0.027,0.028,0.04,0.142
582093500493070501,756,20,3,756,165,6,228.979045,-0.102072,22.138,21.293,21.009,20.972,22.054,0.176,0.038,0.043,0.064,0.506
582093500493070502,756,20,3,756,166,6,228.981171,-0.101418,22.352,21.558,21.127,20.966,20.744,0.212,0.046,0.048,0.064,0.194
582093500493070505,756,20,3,756,169,6,228.979727,-0.106688,23.128,21.778,21.496,21.205,21.06,0.429,0.059,0.07,0.086,0.28
582093500493070506,756,20,3,756,170,6,228.976892,-0.101614,23.02,22.252,21.751,21.566,21.22,0.343,0.075,0.075,0.099,0.266
582093500493070507,756,20,3,756,171,6,228.980988,-0.101958,24.944,22.403,21.969,21.69,20.827,0.721,0.087,0.091,0.111,0.194
582093500493070508,756,20,3,756,172,6,228.979749,-0.103924,23.969,23.475,21.846,21.431,21.005,0.74,0.239,0.093,0.103,0.266
582093500493070509,756,20,3,756,173,3,228.981533,-0.104265,23.294,22.426,22.043,21.755,22.571,0.482,0.1,0.111,0.138,0.692
582093500493070510,756,20,3,756,174,6,228.979024,-0.103657,25.483,23.272,22.265,21.991,21.537,0.614,0.192,0.129,0.161,0.381
582093500493070511,756,20,3,756,175,6,228.976164,-0.101081,23.402,22.783,22.414,22.055,21.44,0.462,0.119,0.135,0.156,0.325
582093500493070512,756,20,3,756,176,6,228.980913,-0.105479,23.616,23.123,22.477,22.118,21.412,0.526,0.153,0.138,0.16,0.309
582093500493070513,756,20,3,756,177,6,228.978322,-0.103435,23.595,23.274,22.79,22.428,22.368,0.522,0.174,0.181,0.21,0.542
582093500493070517,756,20,3,756,181,6,228.987772,-0.144913,22.433,21.117,20.726,20.67,20.548,0.228,0.033,0.035,0.05,0.171
582093500493070568,756,20,3,756,232,6,228.997128,-0.13794,20.118,17.568,16.245,15.538,15.113,0.038,4.411E-3,2.968E-3,2.773E-3,4.382E-3
582093500493070569,756,20,3,756,233,6,228.997375,-0.141211,20.439,18.623,17.889,17.599,17.455,0.047,7.029E-3,5.532E-3,5.868E-3,0.015
582093500493070571,756,20,3,756,235,3,228.997802,-0.137629,22.413,20.487,20.357,20.495,20.118,0.221,0.025,0.034,0.061,0.135
582093500493070572,756,20,3,756,236,6,229.000145,-0.138265,21.578,20.638,20.28,20.152,20.091,0.109,0.023,0.024,0.031,0.106
582093500493070573,756,20,3,756,237,6,229.002256,-0.143238,21.541,20.56,20.27,20.277,20.178,0.11,0.022,0.024,0.036,0.122
582093500493070574,756,20,3,756,238,6,229.003024,-0.141284,21.913,20.796,20.466,20.295,20.268,0.146,0.026,0.028,0.036,0.129
582093500493070575,756,20,3,756,239,3,228.99457,-0.140954,21.823,20.773,20.322,20.17,19.937,0.165,0.03,0.03,0.04,0.124
582093500493070576,756,20,3,756,240,6,229.000574,-0.142662,21.94,21.085,20.739,20.558,20.398,0.152,0.032,0.035,0.046,0.148
582093500493070577,756,20,3,756,241,6,228.996237,-0.136796,22.583,21.569,21.452,21.442,20.912,0.24,0.044,0.061,0.09,0.208
582093500493070578,756,20,3,756,242,6,228.994911,-0.138632,22.54,21.6,21.233,21.081,21.151,0.236,0.045,0.049,0.067,0.26
582093500493070579,756,20,3,756,243,6,229.000864,-0.137312,22.407,21.738,21.276,21.063,21.592,0.222,0.053,0.054,0.07,0.389
582093500493070580,756,20,3,756,244,6,228.998267,-0.138699,22.572,22.296,22.247,21.879,21.396,0.242,0.079,0.12,0.136,0.33
582093500493070581,756,20,3,756,245,6,228.999161,-0.136568,23.106,22.001,21.462,21.291,21.442,0.369,0.062,0.06,0.08,0.327
582093500493070582,756,20,3,756,246,6,228.995009,-0.134227,22.9,22,21.573,21.462,21.15,0.309,0.062,0.065,0.092,0.27
582093500493070583,756,20,3,756,247,3,228.999151,-0.141695,22.713,21.785,21.491,21.206,21.13,0.296,0.057,0.067,0.083,0.286
582093500493070584,756,20,3,756,248,6,229.001359,-0.139752,24.192,22.148,21.757,21.633,21.863,0.698,0.068,0.075,0.106,0.427
582093500493070585,756,20,3,756,249,6,228.995595,-0.141014,23.149,22.378,21.838,21.803,21.532,0.377,0.083,0.081,0.122,0.338
582093500493070587,756,20,3,756,251,3,229.002386,-0.139908,23.765,25.178,22.461,21.809,21.547,1.135,0.968,0.283,0.26,0.739
582093500493070588,756,20,3,756,252,6,229.002712,-0.139984,24.951,22.354,21.857,21.715,21.335,0.779,0.089,0.09,0.125,0.326
582093500493070589,756,20,3,756,253,6,229.000746,-0.143595,25.516,23.301,22.616,22.499,22.534,0.606,0.199,0.176,0.251,0.661
582093500493070590,756,20,3,756,254,6,229.001894,-0.138317,25.087,24.221,22.759,23.026,21.841,0.692,0.346,0.177,0.34,0.424
582093500493070591,756,20,3,756,255,3,229.001143,-0.140935,23.418,23.551,22.339,22.711,22.56,0.664,0.324,0.187,0.406,0.922
582093500493070594,756,20,3,756,258,6,229.001168,-0.149772,18.201,16.806,16.26,16.016,15.908,0.012,3.312E-3,2.949E-3,3.143E-3,6.179E-3
582093500493070595,756,20,3,756,259,6,228.997987,-0.14989,19.037,17.196,16.44,16.096,15.916,0.019,3.782E-3,3.12E-3,3.213E-3,6.19E-3
582093500493070596,756,20,3,756,260,6,229.001327,-0.146725,20.765,18.419,17.34,16.917,16.69,0.06,6.387E-3,4.31E-3,4.31E-3,9.317E-3
582093500493070598,756,20,3,756,262,6,228.993371,-0.145274,21.668,20.454,19.934,19.735,19.667,0.119,0.021,0.019,0.023,0.078
582093500493070599,756,20,3,756,263,6,229.005022,-0.148161,21.771,20.515,20.083,19.954,19.85,0.129,0.021,0.021,0.027,0.091
582093500493070600,756,20,3,756,264,6,228.991751,-0.145225,22.098,21.083,20.756,20.609,20.64,0.165,0.031,0.034,0.045,0.173
582093500493070603,756,20,3,756,267,6,229.005113,-0.145455,22.116,21.199,20.753,20.63,20.597,0.166,0.033,0.034,0.046,0.164
582093500493070604,756,20,3,756,268,6,228.997952,-0.145433,22.099,21.179,20.793,20.728,20.489,0.174,0.035,0.037,0.053,0.161
582093500493070605,756,20,3,756,269,3,229.002543,-0.148778,21.759,20.969,20.602,20.492,20.444,0.152,0.034,0.037,0.051,0.186
582093500493070606,756,20,3,756,270,6,228.996192,-0.145115,22.371,21.265,20.891,20.728,20.8,0.229,0.039,0.042,0.056,0.225
582093500493070608,756,20,3,756,272,6,228.99437,-0.145771,22.693,21.572,21.172,20.934,20.592,0.279,0.047,0.05,0.064,0.176
582093500493070609,756,20,3,756,273,6,228.995097,-0.143755,22.768,21.699,21.256,21.087,21.163,0.278,0.048,0.05,0.066,0.259
582093500493070610,756,20,3,756,274,6,229.003181,-0.146073,22.416,21.71,21.307,21.247,21.195,0.207,0.048,0.052,0.075,0.266
582093500493070611,756,20,3,756,275,3,228.999931,-0.146027,22.451,21.741,21.476,21.358,20.764,0.223,0.052,0.062,0.088,0.196
582093500493070613,756,20,3,756,277,6,229.003427,-0.149698,24.244,22.955,21.78,21.053,20.804,0.85,0.16,0.092,0.077,0.235
582093500493070615,756,20,3,756,279,3,228.999251,-0.145814,24.983,23.486,22.031,21.87,21.613,0.776,0.232,0.106,0.145,0.407
582093500493070616,756,20,3,756,280,6,229.004599,-0.146404,24,22.919,22.161,21.798,21.767,0.659,0.131,0.108,0.125,0.419
582093500493070617,756,20,3,756,281,6,228.99514,-0.146561,24.386,22.429,22.143,21.929,21.311,0.736,0.085,0.104,0.135,0.288
582093500493070618,756,20,3,756,282,6,229.004503,-0.144393,23.419,22.313,21.886,21.738,21.468,0.541,0.093,0.101,0.141,0.406
582093500493070745,756,20,3,756,409,6,229.02253,-0.065995,15.065,14.938,13.127,12.992,12.973,3.888E-3,0.012,3.5E-3,4.012E-3,3.526E-3
582093500493070746,756,20,3,756,410,6,229.026358,-0.073475,21.848,20.938,20.54,20.406,20.342,0.136,0.028,0.029,0.039,0.133
582093500493070747,756,20,3,756,411,6,229.0196,-0.070349,21.877,20.9,20.583,20.384,20.515,0.144,0.028,0.031,0.039,0.16
582093500493070748,756,20,3,756,412,6,229.024382,-0.073446,22.051,21.152,20.843,20.59,21.587,0.165,0.034,0.038,0.046,0.377
582093500493070750,756,20,3,756,414,6,229.024225,-0.074013,22.534,21.232,20.829,20.827,20.608,0.24,0.035,0.036,0.054,0.163
582093500493070751,756,20,3,756,415,3,229.017461,-0.064269,22.542,20.75,20.028,19.602,19.517,0.473,0.045,0.037,0.04,0.146
582093500493070753,756,20,3,756,417,3,229.027095,-0.06913,21.92,21.492,21.094,20.746,20.389,0.2,0.059,0.064,0.074,0.207
582093500493070754,756,20,3,756,418,6,229.019451,-0.071306,23.12,22.543,21.768,21.417,21.523,0.411,0.108,0.085,0.098,0.38
582093500493070756,756,20,3,756,420,6,229.025309,-0.071819,23.189,22.282,21.92,22.033,21.473,0.415,0.083,0.093,0.162,0.351
582093500493070758,756,20,3,756,422,3,229.025304,-0.071144,23.183,22.445,22.038,21.787,22.746,0.428,0.097,0.107,0.135,0.674
582093500493070759,756,20,3,756,423,3,229.019526,-0.06848,23.96,22.267,21.584,21.288,21.63,0.977,0.114,0.1,0.123,0.586
582093500493070760,756,20,3,756,424,3,229.019174,-0.063865,25.012,22.728,21.946,21.66,21.84,0.856,0.135,0.107,0.135,0.525
582093500493070762,756,20,3,756,426,3,229.027182,-0.067986,24.584,22.78,22.117,21.853,21.354,0.913,0.142,0.125,0.157,0.371
